,h3_02,mean_DOY_peak,std_DOY_peak,mean_seasonality,year,lng,lat,season
3821,82664ffffffffff,116.94767441860463,46.07393785729568,597.9741821289062,2011,-66.86217542025987,2.025350954505714,spring
3822,826657fffffffff,112.16766467065868,25.26559285902168,568.9740600585938,2011,-71.40513631560579,4.241747990558601,spring
3823,82665ffffffffff,111.67080745341616,40.80762197413608,790.3463745117188,2011,-69.68188645809384,1.8360707386484036,spring
3824,826667fffffffff,133.74780058651027,18.593824943531807,645.1837768554688,2011,-67.47035695243474,6.881911554148091,spring
3825,82666ffffffffff,141.5131964809384,27.04577767501936,706.8572998046875,2011,-65.79600172459338,4.547896103961345,spring
3826,826677fffffffff,126.58892128279884,22.943551241466714,635.9262084960938,2011,-70.2622875927151,6.763022447364724,spring
3827,826687fffffffff,96.77777777777776,57.20746843240351,1436.66162109375,2011,-82.01226180977501,6.091819343021879,spring
3828,8266a7fffffffff,86.88601036269431,41.36647018243228,777.8585205078125,2011,-80.7299911659828,8.648615230272881,spring
3829,8266affffffffff,41.63636363636363,50.60093423499753,1342.640380859375,2011,-79.01468864389297,6.288500001489959,spring
3830,8266b7fffffffff,112.904,36.58869559250904,940.43359375,2011,-83.71417575963362,8.450855911758243,spring
3831,8266c7fffffffff,117.55685131195337,30.759234880075475,787.70751953125,2011,-75.5360479410013,1.42941919087161,spring
3832,8266cffffffffff,122.38483965014578,26.531521645710143,815.536376953125,2011,-73.77874552411076,-1.0405108245782737,spring
3833,8266d7fffffffff,82.05147058823529,46.4366917931592,1160.5406494140625,2011,-78.54419594878878,1.2143936612704487,spring
3834,8266dffffffffff,102.19825072886296,31.32607787173237,963.3411865234376,2011,-76.78370058850105,-1.2754808722829485,spring
3835,8266e7fffffffff,123.13119533527696,30.977311835712857,719.5087890625,2011,-74.31653386515777,4.066642827573875,spring
3836,8266effffffffff,136.16272189349112,26.347261542499933,774.8380126953125,2011,-72.57724861811464,1.6370826387629949,spring
3837,8266f7fffffffff,101.21495327102804,47.619980033118594,1165.009033203125,2011,-77.2823934559712,3.877472968904494,spring
3838,826727fffffffff,140.725,33.60546236611447,700.6205444335938,2011,-73.03270708639856,18.006769199476867,spring
3839,826737fffffffff,113.95,55.66472436347402,439.5825805664063,2011,-75.84169299043093,17.96343953303091,spring
3840,826747fffffffff,128.1980198019802,31.050610236187048,545.2277221679688,2011,-68.06347699095429,11.52490968046182,spring
3841,82674ffffffffff,138.5621301775148,10.75560653830096,1048.9046630859375,2011,-66.40880832072517,9.26805850419981,spring
3842,826757fffffffff,135.19823788546256,20.937547178143035,604.610107421875,2011,-70.82755639347289,11.467476808282479,spring
3843,82675ffffffffff,134.73823529411766,14.432602283581325,973.2785034179688,2011,-69.14849557882435,9.192725836318633,spring
3844,82676ffffffffff,114.57894736842104,35.36997438109474,503.0707702636719,2011,-65.3736920343993,11.628569832807507,spring
3845,826777fffffffff,150.5,20.50609665440988,429.1666259765625,2011,-69.72085634150518,13.740587426562083,spring
3846,826787fffffffff,82.4,59.910766978899545,827.4635620117188,2011,-81.1588107204775,13.35255828708535,spring
3847,82678ffffffffff,129.0,,452.8475341796875,2011,-79.47132058537791,11.121102887658589,spring
3848,826797fffffffff,65.57677902621722,41.905154994943466,572.0511474609375,2011,-84.09875863063107,13.169011051791667,spring
3849,82679ffffffffff,99.63636363636364,39.827588258258174,799.2438354492188,2011,-82.42553621502422,10.945570974108612,spring
3850,8267b7fffffffff,68.2280701754386,42.35986035651627,449.6399536132813,2011,-82.78285611353611,15.547817181561351,spring
3851,826807fffffffff,104.9047619047619,19.38613282028575,714.8502197265625,2011,117.19411312084378,7.71680346928556,spring
3852,82680ffffffffff,69.3076923076923,23.12784978975425,618.5297241210938,2011,119.98217171291964,7.341440569048198,spring
3853,826817fffffffff,63.115,35.249316968328166,638.1021118164062,2011,115.47551455061966,5.369463045590126,spring
3854,82681ffffffffff,92.11267605633805,30.630119577829152,719.423828125,2011,118.2395490025181,5.006554133414003,spring
3855,82682ffffffffff,78.67948717948718,46.73342294881492,604.6007690429688,2011,118.93196676311828,10.057176448553392,spring
3856,826847fffffffff,71.252,31.61751357489445,672.7904052734375,2011,124.69130279665967,9.32216396143349,spring
3857,82684ffffffffff,85.3529411764706,36.15926778930712,680.1669921875,2011,127.6780692012956,8.902775863120189,spring
3858,826857fffffffff,70.51470588235294,29.32474250314599,544.6116333007812,2011,122.84200610231748,6.937867463407245,spring
3859,82685ffffffffff,74.82795698924731,35.10728688691711,547.1685180664062,2011,125.77658109864062,6.50522219692508,spring
3860,826867fffffffff,62.2304347826087,36.5864882447179,594.380859375,2011,123.6068276925041,12.089118338897933,spring
3861,82686ffffffffff,60.5,35.526985048926775,720.689697265625,2011,126.58182515242429,11.716692605789344,spring
3862,826877fffffffff,68.46428571428571,30.120419535219376,658.0592041015625,2011,121.77182889126698,9.707164474172092,spring
3863,826887fffffffff,106.72514619883042,49.71738792416616,585.308837890625,2011,114.83196264388384,0.35328559429640294,spring
3864,82688ffffffffff,80.90049751243781,35.29065102475787,522.4992065429688,2011,117.5630080673871,-0.0052689900636934675,spring
3865,826897fffffffff,94.0537313432836,33.55909225770477,681.1029052734375,2011,113.13782457974013,-2.025350954505719,spring
3866,82689ffffffffff,107.44402985074628,27.93103870294341,724.6605834960938,2011,115.87975179474562,-2.2447196020593494,spring
3867,8268a7fffffffff,88.51351351351352,26.996920473843,715.2201538085938,2011,113.76152409865088,2.984453978428438,spring
3868,8268affffffffff,80.93655589123867,36.65968257205711,647.4689331054688,2011,116.52912381225255,2.69770340690651,spring
3869,8268b7fffffffff,96.18367346938776,36.10063211493317,732.4349365234375,2011,112.04136741680524,0.5776767344106637,spring
3870,8268c7fffffffff,102.2875,20.394957027458982,397.44769287109375,2011,122.09370145892902,1.7854083967610894,spring
3871,8268cffffffffff,74.69620253164557,32.02056808156513,520.4778442382812,2011,124.98784297961826,1.2924930117799873,spring
3872,8268d7fffffffff,78.2,25.037864816238084,641.848876953125,2011,120.31706272698365,-0.5079517903121741,spring
3873,8268dffffffffff,85.41007194244604,32.90231764658116,670.927490234375,2011,123.15363058449945,-1.0243916261464012,spring
3874,8268e7fffffffff,76.8695652173913,29.728855190166247,528.1632690429688,2011,121.03631391196134,4.579270846902163,spring
3875,8268effffffffff,46.0,16.97056274847714,791.06201171875,2011,123.9142582535483,4.127706915157029,spring
3876,8268f7fffffffff,103.76315789473684,28.341960307686968,843.0411376953125,2011,119.2761514939571,2.260655227517409,spring
3877,826917fffffffff,81.3157894736842,52.61817665616971,561.69384765625,2011,110.3606235312242,11.199249330749733,spring
3878,826927fffffffff,42.0,22.516660498395403,806.40966796875,2011,110.9824606175571,16.371975732862136,spring
3879,82692ffffffffff,38.0,,518.3602294921875,2011,113.94632935302532,15.917948123980429,spring
3880,826937fffffffff,64.6054054054054,37.25646971789179,1084.10791015625,2011,109.16223045166063,13.995801532020435,spring
3881,826947fffffffff,123.6605504587156,33.093643840731,662.3092651367188,2011,119.6406287723911,15.066805910784387,spring
3882,82694ffffffffff,90.18354430379746,36.84082452509861,636.9149780273438,2011,122.52392745286848,14.792037078920357,spring
3883,82695ffffffffff,88.11678832116789,44.687981292090335,791.4978637695312,2011,120.70446158350785,12.421088099896108,spring
3884,82696ffffffffff,71.60956175298804,52.58287694874797,967.758056640625,2011,121.44336827239871,17.41877569789907,spring
3885,826997fffffffff,69.71875,47.12045948006984,847.656005859375,2011,107.98629958067617,3.5163711998003304,spring
3886,82699ffffffffff,87.57142857142857,27.672012209816977,635.5167846679688,2011,110.91415582993741,3.2509054711525005,spring
3887,826a07fffffffff,136.58160237388725,28.885756393502252,1656.58349609375,2011,26.174690632514004,7.47999461248333,spring
3888,826a0ffffffffff,141.80588235294118,13.353729411279012,1776.9215087890625,2011,28.905062235204024,6.441186864723209,spring
3889,826a17fffffffff,122.45772594752188,10.38711767176125,994.3029174804688,2011,23.826060941355397,5.753150337164953,spring
3890,826a1ffffffffff,112.97667638483964,8.517236292805409,1020.4347534179688,2011,26.553563467942542,4.716217218876489,spring
3891,826a27fffffffff,134.81914893617022,46.5479424758958,1518.874267578125,2011,25.790973347958165,10.243475738563768,spring
3892,826a2ffffffffff,159.78064516129032,17.914312756122335,1691.7745361328125,2011,28.5420026486441,9.194339024123282,spring
3893,826a37fffffffff,136.4970238095238,37.10147428473597,1524.1728515625,2011,23.431307523468714,8.501922147707969,spring
3894,826a47fffffffff,138.71637426900585,29.53061378386652,1753.331298828125,2011,33.95740654059099,7.074370442043872,spring
3895,826a4ffffffffff,111.27536231884058,19.609475090198384,1142.2890625,2011,36.69342347526961,6.00754908966035,spring
3896,826a57fffffffff,136.59587020648968,21.71150502268251,1663.1202392578125,2011,31.65836754645062,5.38784733118603,spring
3897,826a5ffffffffff,108.93313953488372,32.96121327841465,1073.5184326171875,2011,34.424030952127694,4.3136819536262765,spring
3898,826a67fffffffff,136.3322033898305,52.15536197308505,1904.0443115234373,2011,33.63149757838834,9.809887583677236,spring
3899,826a6ffffffffff,133.2094395280236,18.652389300248338,1191.1846923828125,2011,36.24606868754012,8.720211447146601,spring
3900,826a77fffffffff,145.028125,43.034605411587485,1524.6220703125,2011,31.241539855965385,8.135858991554125,spring
3901,826a87fffffffff,86.05247813411079,33.855085713024216,419.8560485839844,2011,21.779892388870774,1.170122883169765,spring
3902,826a8ffffffffff,83.28571428571429,29.80246859746561,496.5746765136719,2011,24.534505289584008,0.07261369280783816,spring
3903,826a97fffffffff,65.0,42.00761282057957,504.2108154296875,2011,19.3737714316559,-0.6268806529961535,spring
3904,826a9ffffffffff,63.25947521865889,28.526888244955384,535.9385375976562,2011,22.109192264092243,-1.7461029175242968,spring
3905,826aa7fffffffff,116.68221574344024,10.940878001805649,790.6718139648438,2011,21.45883346457953,4.007623148939542,spring
3906,826aaffffffffff,97.86880466472304,27.975610524875243,431.5004577636719,2011,24.175894102526673,2.955321762951003,spring
3907,826ab7fffffffff,115.40869565217392,16.984720725384697,529.7581787109375,2011,19.082837532677495,2.2413186321902967,spring
3908,826ac7fffffffff,103.06122448979592,32.2725832931665,428.76275634765625,2011,29.738538297016987,0.7775117544169872,spring
3909,826acffffffffff,84.63265306122449,29.269653480533545,457.8561401367188,2011,32.55937766924993,-0.33212212628272597,spring
3910,826ad7fffffffff,85.06451612903226,27.566634811647027,524.087890625,2011,27.33547394545523,-1.0435238040565291,spring
3911,826adffffffffff,103.50728862973762,28.70375669620492,631.0103149414062,2011,30.17034227405424,-2.169764400934927,spring
3912,826ae7fffffffff,100.41690962099123,14.649649410430712,1016.0286254882812,2011,29.31688190316138,3.6517028628759673,spring
3913,826aeffffffffff,100.57142857142856,15.745787517980911,1151.3077392578125,2011,32.10370355803759,2.5670543002953887,spring
3914,826af7fffffffff,68.33236151603498,33.56725424959909,405.4302978515625,2011,26.939759894541723,1.8760999395789835,spring
3915,826b07fffffffff,100.13235294117646,24.996100826036063,502.193115234375,2011,22.49934838390459,14.153080819969569,spring
3916,826b0ffffffffff,123.48039215686276,36.1713847090022,467.4839782714844,2011,25.389620512726548,13.08262150718532,spring
3917,826b17fffffffff,67.0354609929078,59.5173937778478,1250.1641845703125,2011,20.11150528079149,12.31209172032391,spring
3918,826b1ffffffffff,64.14285714285714,73.6741732251548,1457.5989990234375,2011,22.976884628756636,11.285703620087252,spring
3919,826b27fffffffff,83.52020202020202,48.16097263592346,36.02695083618164,2011,21.996960015499017,17.092313838692032,spring
3920,826b2ffffffffff,63.72596153846154,45.32818490627067,49.30191040039063,2011,24.96726392852574,16.00049070073442,spring
3921,826b37fffffffff,101.39545454545454,40.12700132021158,187.26817321777344,2011,19.5575382479024,15.197155099455825,spring
3922,826b47fffffffff,122.1509433962264,26.009629053940767,307.2186584472656,2011,30.698491653453882,13.745228181945276,spring
3923,826b4ffffffffff,113.51533742331289,42.508548400487214,1092.06201171875,2011,33.43718083566297,12.602916736794304,spring
3924,826b57fffffffff,130.003300330033,28.517625356245425,872.150390625,2011,28.215464949759035,11.995556659167955,spring
3925,826b5ffffffffff,121.58695652173913,65.87262952211717,1697.4407958984375,2011,30.96579834650659,10.90157130681885,spring
3926,826b67fffffffff,58.53674121405751,27.922042774116832,35.000606536865234,2011,30.416906574160254,16.66743012992335,spring
3927,826b6ffffffffff,93.69508196721311,39.36755955695289,216.83387756347656,2011,33.23258388721904,15.479040027626718,spring
3928,826b77fffffffff,108.44354838709675,49.48942592156664,95.11131286621094,2011,27.871837568249063,14.881233055831256,spring
3929,826b87fffffffff,127.67647058823528,28.97758322720164,1445.211669921875,2011,18.37969230223082,7.749133769995296,spring
3930,826b8ffffffffff,107.97626112759644,16.91239772159803,1208.04296875,2011,21.12368833573927,6.76652669202208,spring
3931,826b97fffffffff,91.70796460176992,39.93952856875755,1177.95263671875,2011,16.16525934213317,6.013266218017669,spring
3932,826b9ffffffffff,104.5801749271137,21.428757607497683,1064.1361083984375,2011,18.799240880661337,5.02644778117507,spring
3933,826ba7fffffffff,98.16731517509729,77.02028460106587,1647.8746337890625,2011,17.807763781300178,10.49111478798285,spring
3934,826baffffffffff,104.42013888888889,67.36530406904683,1599.5916748046875,2011,20.638916417449508,9.50382051952385,spring
3935,826bb7fffffffff,145.88013698630138,36.53077621646895,1541.8494873046875,2011,15.590794940845406,8.702314384715224,spring
3936,826c5ffffffffff,53.028985507246375,28.2613699214674,705.0938720703125,2011,-90.74435562452639,0.314509476182311,spring
3937,826c67fffffffff,100.5,0.7071067811865476,1120.11767578125,2011,-88.03328443604693,5.647058610277782,spring
3938,826d07fffffffff,117.35820895522389,14.21874721981971,829.2779541015625,2011,-94.34452443055494,15.05086672631653,spring
3939,826d17fffffffff,141.14634146341464,11.643798726381688,1052.0428466796875,2011,-97.40438867980646,14.824524590342051,spring
3940,826d27fffffffff,77.46691176470588,55.3042474565704,545.1912231445312,2011,-92.88609771921463,17.70810490015246,spring
3941,826d2ffffffffff,111.63,31.21807693883781,626.3395385742188,2011,-91.34513656812938,15.232561193872167,spring
3942,826d37fffffffff,87.2625,58.39380818079773,867.2401123046875,2011,-95.98095745972125,17.53006638052827,spring
3943,826d67fffffffff,129.39285714285714,32.791269556619625,1089.26025390625,2011,-87.01456569161522,12.983897558506682,spring
3944,826d6ffffffffff,104.79574468085106,49.66426580605206,807.584228515625,2011,-85.39126845906922,10.740632654269039,spring
3945,826d77fffffffff,132.0,15.27125625499205,969.2099609375,2011,-89.88322014671658,12.818819558197376,spring
3946,82704ffffffffff,128.0,,208.76840209960935,2011,-160.6262285683441,0.6268806529961513,spring
3947,82706ffffffffff,132.33333333333334,11.075498483890769,270.9927673339844,2011,-160.3276854193369,3.5667428742008283,spring
3948,827087fffffffff,150.0,,632.6792602539062,2011,-175.1948637677994,-0.16174663933130357,spring
3949,8270d7fffffffff,78.25,55.3135004617619,410.6153259277344,2011,-170.81216180182022,-3.5306668260970753,spring
3950,82726ffffffffff,98.0,,301.73895263671875,2011,148.1107695555356,8.136021672523636,spring
3951,827277fffffffff,131.0,,101.5252914428711,2011,143.07084896339504,6.373541992402634,spring
3952,827287fffffffff,85.97872340425532,43.28848239156749,814.9359130859375,2011,135.0824958222864,-3.1516865527125852,spring
3953,82728ffffffffff,97.5575221238938,43.69121167092894,892.1806030273438,2011,138.13528273325744,-3.6767692572139157,spring
3954,827297fffffffff,71.33333333333333,16.735345675300373,908.9846801757812,2011,133.12330510339353,-5.479322249310249,spring
3955,82729ffffffffff,73.26829268292683,7.703974267363249,1180.1319580078125,2011,136.1589875030924,-6.010187537131846,spring
3956,8272a7fffffffff,93.16326530612244,39.696969132416406,755.211669921875,2011,133.99940609600088,-0.25870957749769097,spring
3957,8272affffffffff,108.91111111111113,35.82844405281846,557.5064697265625,2011,137.06141206918812,-0.7863296817316662,spring
3958,8272b7fffffffff,69.94915254237289,35.69986490718657,1029.6053466796875,2011,132.04162757223352,-2.6192813518762454,spring
3959,8272c7fffffffff,115.33333333333331,23.24549292177885,503.1858215332031,2011,143.17035065617193,-1.830379702229389,spring
3960,8272cffffffffff,108.13793103448276,32.69198693643776,556.8731689453125,2011,146.1831035796198,-2.3379973876599975,spring
3961,8272d7fffffffff,105.79041916167664,32.166296937674296,754.3875732421875,2011,141.18276364418588,-4.18999887876762,spring
3962,8272dffffffffff,112.2406779661017,13.853695185296155,484.9819946289063,2011,144.20789164008767,-4.687180503778976,spring
3963,8272effffffffff,75.0,,964.3357543945312,2011,145.15849525972038,0.5382812670046875,spring
3964,8272f7fffffffff,111.54098360655738,33.014932869077995,433.2787780761719,2011,140.12418295244362,-1.3117297813459154,spring
3965,82731ffffffffff,107.0,31.39267430468453,704.7843017578125,2011,133.79445674874418,7.967740392606504,spring
3966,827357fffffffff,90.75,44.57484342840328,701.8763427734375,2011,138.9073576912507,9.845456152306584,spring
3967,827387fffffffff,92.375,25.66786484525516,736.1431274414062,2011,129.8656947821334,3.160650933035438,spring
3968,827397fffffffff,79.86335403726709,33.711736994407815,537.730712890625,2011,127.9464528885236,0.7849869246632101,spring
3969,82739ffffffffff,73.54255319148936,42.431390513840114,689.5277709960938,2011,130.9555074595149,0.2665445272073021,spring
3970,8273affffffffff,113.0,,491.7290344238281,2011,131.81630686788282,5.560411256925237,spring
3971,8273b7fffffffff,62.2962962962963,33.4489448089459,724.6917114257812,2011,126.86188874316282,3.6539144397537773,spring
3972,827437fffffffff,86.63829787234043,26.938275284446988,960.6263427734376,2011,-6.222781797448507,4.094063780485869,spring
3973,827507fffffffff,74.50437317784257,15.93882158288292,1572.3604736328125,2011,-3.2631450398730855,7.709661911775485,spring
3974,82750ffffffffff,71.45957446808511,24.264775739711475,1252.3443603515625,2011,-2.3618582181454695,5.327413438080569,spring
3975,827517fffffffff,80.72727272727273,14.948896906346553,1100.2655029296875,2011,-5.755950137485431,8.036087825365952,spring
3976,82751ffffffffff,84.59554140127389,20.250794466958794,1515.93115234375,2011,-4.759402270635492,5.991306744390465,spring
3977,827527fffffffff,105.55059523809524,43.29837954573387,1349.76953125,2011,-1.7022699427077768,9.411184249698278,spring
3978,82752ffffffffff,66.80174927113703,20.426771144437968,1094.3314208984375,2011,-0.801940751309917,6.948256101708229,spring
3979,827537fffffffff,112.34638554216868,32.51535382908149,1153.1466064453125,2011,-4.215869850296969,10.05849180059085,spring
3980,827577fffffffff,59.34375,26.835952503576124,685.1941528320312,2011,0.06792568491898797,4.54210202569517,spring
3981,827587fffffffff,77.2463768115942,33.78317749219239,1150.160400390625,2011,-9.80424302582948,5.8332767091087945,spring
3982,82758ffffffffff,73.34693877551021,30.008714720621963,1184.3936767578125,2011,-8.613229553262288,3.896500042754946,spring
3983,8275a7fffffffff,70.53935860058309,22.77369074679549,1112.163818359375,2011,-8.335989500852898,7.93422001885017,spring
3984,8275affffffffff,80.50437317784257,27.230108005459435,1078.9451904296875,2011,-7.249301584638917,5.967252807034821,spring
3985,8275b7fffffffff,79.5521472392638,21.124146846454213,1091.154296875,2011,-10.977257517362307,7.813382815997693,spring
3986,82765ffffffffff,128.0,,599.1553955078125,2011,166.13003387577086,-0.6771626288148641,spring
3987,827687fffffffff,101.85057471264368,22.576242264427968,383.59326171875,2011,155.7796248532647,-6.451435870182827,spring
3988,82768ffffffffff,88.29411764705883,25.884977990361463,441.4892883300781,2011,158.47852614827306,-6.826429478436933,spring
3989,827697fffffffff,96.0,44.71688719041163,713.8067016601562,2011,153.92265093207675,-8.718391708607685,spring
3990,82769ffffffffff,89.8076923076923,26.864247296461325,291.65728759765625,2011,156.67130349622195,-9.066915988545725,spring
3991,8276a7fffffffff,111.625,23.42327901895889,543.5632934570312,2011,154.87173554700027,-3.7588526996032794,spring
3992,8276b7fffffffff,107.95,15.139613427589296,914.3726806640624,2011,152.99268182631334,-6.048740850444181,spring
3993,8276d7fffffffff,107.42857142857144,18.52114918229879,415.0017700195313,2011,161.0821169960379,-7.173453640808322,spring
3994,82770ffffffffff,86.66666666666667,5.033222956847166,477.481201171875,2011,156.7824390378917,6.3206446925123885,spring
3995,827737fffffffff,84.8,22.68700068321064,722.535888671875,2011,151.07903222812268,7.534983729948126,spring
3996,827757fffffffff,88.0,,710.8881225585938,2011,159.49702429917164,5.7179924836734655,spring
3997,82775ffffffffff,93.0,48.88762624632127,490.2435607910156,2011,162.11029631293047,5.124551143798354,spring
3998,827777fffffffff,88.5,9.192388155425116,905.3333740234376,2011,158.62865964375553,8.492327149555232,spring
3999,827797fffffffff,116.07692307692308,19.08910281165268,524.4461669921875,2011,149.14672307710043,-2.8307186958537542,spring
4000,82779ffffffffff,108.92307692307692,22.810614250376123,406.8279113769531,2011,152.04703326147296,-3.3052297367878527,spring
4001,82789ffffffffff,75.5,71.4177848998413,664.4959716796875,2011,-141.09331910910333,-7.640569674661239,spring
4002,827a0ffffffffff,116.5728476821192,6.715850579533654,1014.6243896484376,2011,42.66754916374395,1.0475383472343471,spring
4003,827a17fffffffff,109.0,59.39696961966999,411.8076171875,2011,47.41237892410443,1.686384511146159,spring
4004,827a1ffffffffff,121.7920792079208,7.576519363307898,920.9478759765624,2011,44.789271442286136,2.758719616314788,spring
4005,827a2ffffffffff,122.3,25.175164128340636,667.2178955078125,2011,43.22457256196835,-1.8059741151670015,spring
4006,827a47fffffffff,92.01749271137028,23.143203759307607,958.3330688476562,2011,37.69571401447271,0.37032986468319434,spring
4007,827a4ffffffffff,112.1536231884058,21.82547436623288,928.2445678710938,2011,34.90106698761118,1.4704151417948697,spring
4008,827a57fffffffff,95.99708454810497,20.82852555644311,1232.49853515625,2011,39.94123196757069,2.1351879124919066,spring
4009,827a5ffffffffff,82.25588235294117,23.31360764830357,783.0158081054688,2011,37.189249501258516,3.2266855120561035,spring
4010,827a67fffffffff,84.21282798833819,17.85545140574928,902.2026977539062,2011,38.213084614322845,-2.549239769749283,spring
4011,827a6ffffffffff,89.94782608695652,17.644178570041927,749.4287109375,2011,35.38880128887873,-1.4440119790285237,spring
4012,827a77fffffffff,103.61946902654869,10.390299228628034,944.2752685546876,2011,40.47446227629864,-0.7245850524701478,spring
4013,827a87fffffffff,124.03684210526316,12.924842185902808,247.2632751464844,2011,48.81111032307359,5.9743194862990014,spring
4014,827a8ffffffffff,127.42857142857144,3.6913047820726,343.9188537597656,2011,46.272498542224895,7.0528246297713135,spring
4015,827a97fffffffff,125.0,7.504247163453245,164.01162719726562,2011,50.709596917390094,7.471325651347287,spring
4016,827a9ffffffffff,127.00879765395896,4.942901507699502,151.64767456054688,2011,48.2402482122262,8.549110693241511,spring
4017,827aaffffffffff,124.77854671280276,5.154497425933607,408.93695068359375,2011,46.837528840100305,4.402503924224108,spring
4018,827ac7fffffffff,121.59766763848395,5.748246143431068,914.8978881835938,2011,41.58523193875063,6.564510440827876,spring
4019,827acffffffffff,130.6959247648903,28.582854555400903,1259.8656005859375,2011,38.90668089089665,7.640569674661237,spring
4020,827ad7fffffffff,130.134110787172,6.223853121009593,398.0601806640625,2011,43.685501850685725,8.132762144585339,spring
4021,827adffffffffff,112.02127659574468,29.45805467016959,806.8656616210938,2011,41.11568747753781,9.224461326373996,spring
4022,827ae7fffffffff,113.8192419825073,7.442723398559971,985.2593994140624,2011,42.121172076019946,3.8416013722867834,spring
4023,827aeffffffffff,122.4139941690962,13.641741587206878,1056.511474609375,2011,39.41871775343138,4.927246599182886,spring
4024,827af7fffffffff,126.23615160349854,6.784457581760208,510.7027282714844,2011,44.232344491300324,5.48252984545592,spring
4025,827b27fffffffff,64.0,,1307.4427490234375,2011,49.81279124362092,-9.595595447360232,spring
4026,827b2ffffffffff,78.875,34.031235651971265,537.209716796875,2011,47.12134284658961,-8.638550417648814,spring
4027,827b37fffffffff,20.0,,854.8458862304688,2011,51.80766050882734,-7.696342634366158,spring
4028,827b4ffffffffff,98.31060606060606,18.59336018521939,946.7627563476562,2011,38.74163366655834,-5.517840485858576,spring
4029,827b5ffffffffff,114.8135593220339,13.591927848176685,826.5614013671875,2011,41.01865014184171,-3.639113095633943,spring
4030,827b6ffffffffff,75.78801843317973,16.68086185044804,1247.7169189453125,2011,39.281637877715205,-8.519715686893843,spring
4031,827e07fffffffff,59.91666666666666,46.697203212599234,249.46575927734372,2011,174.75460574369345,-2.300825742081975,spring
4032,827e17fffffffff,116.57142857142856,31.648365638987546,341.0998229980469,2011,176.59845932937807,-1.4219893148621066,spring
4033,827e1ffffffffff,90.8181818181818,41.31947121271884,317.8919982910156,2011,174.48934707688858,-0.2764979963048198,spring
4034,827e37fffffffff,32.0,,424.4345397949219,2011,176.16183712100988,-3.7818270205781936,spring
4035,827ec7fffffffff,90.0,19.79898987322333,473.300537109375,2011,171.7938951655124,2.6378785368510296,spring
4036,827ed7fffffffff,44.0,,282.02587890625,2011,173.9201156566484,4.06377312876241,spring
4037,827edffffffffff,96.0,84.8528137423857,609.271484375,2011,171.4326862908098,4.906640470340462,spring
4038,827ee7fffffffff,94.5,53.848553060102425,223.31222534179688,2011,172.19488302116312,0.4019874161645167,spring
4039,827ef7fffffffff,77.125,49.00856339165927,488.6153869628906,2011,174.21218629685967,1.8395197137122652,spring
4040,827f17fffffffff,65.0,25.45584412271571,317.8054504394531,2011,176.73685496012692,-7.709661911775494,spring
4041,827f1ffffffffff,84.0,45.254833995939045,565.4896240234375,2011,175.2405977293645,-5.99130674439047,spring
4042,827f4ffffffffff,133.0,7.071067811865476,480.2388610839844,2011,168.44281154125773,-1.1158575600727894,spring
4043,827fa7fffffffff,38.66666666666666,7.571877794400365,818.7385864257812,2011,19.117426956306026,-6.77206448387436,spring
4044,827faffffffffff,126.0,,561.4192504882812,2011,177.63814178185453,-5.32741343808057,spring
4045,828007fffffffff,77.06303724928367,39.017481094741285,823.8621826171875,2011,-42.02241580186503,-4.530154766661999,spring
4046,82800ffffffffff,87.54922279792746,42.57700024559791,529.4268188476562,2011,-44.0204756114537,-2.1299420118287027,spring
4047,828017fffffffff,73.84913793103448,49.00206373547824,1297.5325927734375,2011,-38.93965500180054,-3.993173079331369,spring
4048,82801ffffffffff,109.0,37.04889593031312,704.9158935546875,2011,-40.94441147554456,-1.60087371201252,spring
4049,828027fffffffff,78.22478386167147,22.46142916579246,1060.0245361328125,2011,-43.10918944099283,-7.457822522093335,spring
4050,82802ffffffffff,93.47536231884058,28.969412526841484,779.181640625,2011,-45.109698192529386,-5.054064734046379,spring
4051,828037fffffffff,54.50292397660819,27.221988324088013,1334.2890625,2011,-40.01106509562575,-6.924844560602027,spring
4052,828047fffffffff,89.92558139534884,42.50930680408866,757.5546264648438,2011,-49.044492540485045,-0.26654452720730215,spring
4053,82804ffffffffff,108.48031496062993,48.75555716070328,954.84228515625,2011,-50.97049520418857,2.084226993598619,spring
4054,828057fffffffff,96.45714285714286,37.41998746906357,524.2438354492188,2011,-46.00059390399912,0.25870957749769485,spring
4055,828067fffffffff,111.11014492753624,36.67439281899192,1213.789306640625,2011,-50.1343052178666,-3.1606509330354404,spring
4056,82806ffffffffff,75.35942028985507,43.270694467075046,1004.1243896484376,2011,-52.053547111476405,-0.7849869246632067,spring
4057,828077fffffffff,104.34202898550724,40.20881688353409,797.4891357421875,2011,-47.089569239721875,-2.6513335780666014,spring
4058,8280a7fffffffff,28.0,16.97056274847714,860.112060546875,2011,-35.87906954442769,-3.447947320029532,spring
4059,8280b7fffffffff,28.0,,929.8822021484376,2011,-32.85756288581033,-2.8994278963022406,spring
4060,828107fffffffff,85.38953488372093,25.782438161804883,1222.5994873046875,2011,-42.183758213305964,-12.737013249486061,spring
4061,82810ffffffffff,76.6283185840708,30.34335895004996,1223.677734375,2011,-44.204056310996684,-10.365591091990163,spring
4062,828117fffffffff,102.74172185430464,35.50433291159163,734.4739990234375,2011,-39.064887855102974,-12.200209406908114,spring
